,# of features removed,AOPC-global,aggregation
16,16,0.0341655787640258,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
17,17,0.0370588064200145,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
18,18,0.0398688962948229,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
19,19,0.0431247482161067,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
20,20,0.046722628320652,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
0,0,0.0,$\mathcal{G}_{\mathsf{b}}$
1,1,0.000453798877815,$\mathcal{G}_{\mathsf{b}}$
2,2,0.0006748417249607,$\mathcal{G}_{\mathsf{b}}$
3,3,0.0007946935462855,$\mathcal{G}_{\mathsf{b}}$
4,4,0.0017893384375929,$\mathcal{G}_{\mathsf{b}}$
5,5,0.0031030644497514,$\mathcal{G}_{\mathsf{b}}$
6,6,0.0047665293156302,$\mathcal{G}_{\mathsf{b}}$
7,7,0.0068154991949002,$\mathcal{G}_{\mathsf{b}}$
8,8,0.0091727475999318,$\mathcal{G}_{\mathsf{b}}$
9,9,0.0120216492189826,$\mathcal{G}_{\mathsf{b}}$
10,10,0.0143214351474354,$\mathcal{G}_{\mathsf{b}}$
11,11,0.0162682074171219,$\mathcal{G}_{\mathsf{b}}$
12,12,0.0183144316354131,$\mathcal{G}_{\mathsf{b}}$
13,13,0.0201571740111101,$\mathcal{G}_{\mathsf{b}}$
14,14,0.022157593234238,$\mathcal{G}_{\mathsf{b}}$
15,15,0.0240751588685703,$\mathcal{G}_{\mathsf{b}}$
16,16,0.0257872656598893,$\mathcal{G}_{\mathsf{b}}$
17,17,0.0273508556796172,$\mathcal{G}_{\mathsf{b}}$
18,18,0.0288162281407593,$\mathcal{G}_{\mathsf{b}}$
19,19,0.0308512989122644,$\mathcal{G}_{\mathsf{b}}$
20,20,0.0326317610715972,$\mathcal{G}_{\mathsf{b}}$
0,0,0.0,$\mathcal{G}_{\mathsf{sq}}$
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{sq}}$
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{sq}}$
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{sq}}$
4,4,0.054876447711906,$\mathcal{G}_{\mathsf{sq}}$
5,5,0.0611615831250729,$\mathcal{G}_{\mathsf{sq}}$
6,6,0.0677557663521765,$\mathcal{G}_{\mathsf{sq}}$
7,7,0.0734840339144367,$\mathcal{G}_{\mathsf{sq}}$
8,8,0.0785795639172691,$\mathcal{G}_{\mathsf{sq}}$
9,9,0.0837206592694784,$\mathcal{G}_{\mathsf{sq}}$
10,10,0.0881878892386254,$\mathcal{G}_{\mathsf{sq}}$
11,11,0.0922804706923895,$\mathcal{G}_{\mathsf{sq}}$
12,12,0.0960951549706764,$\mathcal{G}_{\mathsf{sq}}$
13,13,0.1003587039883463,$\mathcal{G}_{\mathsf{sq}}$
14,14,0.1043844885132732,$\mathcal{G}_{\mathsf{sq}}$
15,15,0.1087033257801107,$\mathcal{G}_{\mathsf{sq}}$
16,16,0.1127408051010046,$\mathcal{G}_{\mathsf{sq}}$
17,17,0.1165050372830304,$\mathcal{G}_{\mathsf{sq}}$
18,18,0.1200944469969246,$\mathcal{G}_{\mathsf{sq}}$
19,19,0.1238414176887018,$\mathcal{G}_{\mathsf{sq}}$
20,20,0.1275119057725248,$\mathcal{G}_{\mathsf{sq}}$
0,0,0.0,$\mathcal{G}_{\mathsf{h}}$
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{h}}$
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{h}}$
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{h}}$
4,4,0.054876447711906,$\mathcal{G}_{\mathsf{h}}$
5,5,0.0611615831250729,$\mathcal{G}_{\mathsf{h}}$
6,6,0.0677557663521765,$\mathcal{G}_{\mathsf{h}}$
7,7,0.0734840339144367,$\mathcal{G}_{\mathsf{h}}$
8,8,0.0785795639172691,$\mathcal{G}_{\mathsf{h}}$
9,9,0.0837206592694784,$\mathcal{G}_{\mathsf{h}}$
10,10,0.0881878892386254,$\mathcal{G}_{\mathsf{h}}$
11,11,0.0922804706923895,$\mathcal{G}_{\mathsf{h}}$
12,12,0.0960951549706764,$\mathcal{G}_{\mathsf{h}}$
13,13,0.1003587039883463,$\mathcal{G}_{\mathsf{h}}$
14,14,0.1043844885132732,$\mathcal{G}_{\mathsf{h}}$
15,15,0.1087033257801107,$\mathcal{G}_{\mathsf{h}}$
16,16,0.1127408051010046,$\mathcal{G}_{\mathsf{h}}$
17,17,0.1165050372830304,$\mathcal{G}_{\mathsf{h}}$
18,18,0.1200944469969246,$\mathcal{G}_{\mathsf{h}}$
19,19,0.1238414176887018,$\mathcal{G}_{\mathsf{h}}$
20,20,0.1275119057725248,$\mathcal{G}_{\mathsf{h}}$
0,0,0.0,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
4,4,0.054876447711906,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
5,5,0.0611615831250729,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
6,6,0.0665454000109721,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
7,7,0.0724249633658829,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
8,8,0.0776381678741101,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
9,9,0.082199109131464,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
10,10,0.0861916675684567,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
11,11,0.0899444163386423,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
12,12,0.0935014061168144,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
13,13,0.0973107340337787,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
14,14,0.1015397165556768,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
15,15,0.1054373581462228,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
16,16,0.1091239146949135,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
17,17,0.1126149977077849,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
18,18,0.1162822845606407,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
19,19,0.1202198633742321,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
20,20,0.1238791184319295,$\mathcal{G}_{\mathsf{pr}}$ α=0.5
0,0,0.0,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
4,4,0.054876447711906,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
5,5,0.0611615831250729,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
6,6,0.0677557663521765,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
7,7,0.0734840339144367,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
8,8,0.0785795639172691,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
9,9,0.0830463655703071,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
10,10,0.0869619006946777,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
11,11,0.0906504633710115,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
12,12,0.0941531418390014,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
13,13,0.0979159172043809,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
14,14,0.1021045541815722,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
15,15,0.1059668934204997,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
16,16,0.1096223008354094,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
17,17,0.1130856957293643,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
18,18,0.1167282090021371,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
19,19,0.1206434915936536,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
20,20,0.1242825738789976,$\mathcal{G}_{\mathsf{pr}}$ α=0.95
0,0,0.0,$\mathcal{G}_{\mathsf{av}}$
1,1,0.0031305205677299,$\mathcal{G}_{\mathsf{av}}$
2,2,0.0055839451384506,$\mathcal{G}_{\mathsf{av}}$
3,3,0.0086795829352059,$\mathcal{G}_{\mathsf{av}}$
4,4,0.0113177209148034,$\mathcal{G}_{\mathsf{av}}$
5,5,0.0134989069630307,$\mathcal{G}_{\mathsf{av}}$
6,6,0.0154668500675836,$\mathcal{G}_{\mathsf{av}}$
7,7,0.0202826885676855,$\mathcal{G}_{\mathsf{av}}$
8,8,0.0246685515221724,$\mathcal{G}_{\mathsf{av}}$
9,9,0.0285943612267294,$\mathcal{G}_{\mathsf{av}}$
10,10,0.031888896235515,$\mathcal{G}_{\mathsf{av}}$
11,11,0.0350477279631861,$\mathcal{G}_{\mathsf{av}}$
12,12,0.0418437488560276,$\mathcal{G}_{\mathsf{av}}$
13,13,0.0479693980120027,$\mathcal{G}_{\mathsf{av}}$
14,14,0.0534136511974085,$\mathcal{G}_{\mathsf{av}}$
15,15,0.0591351132506215,$\mathcal{G}_{\mathsf{av}}$
16,16,0.0644102026771408,$\mathcal{G}_{\mathsf{av}}$
17,17,0.0692711486120379,$\mathcal{G}_{\mathsf{av}}$
18,18,0.0738153817670806,$\mathcal{G}_{\mathsf{av}}$
19,19,0.0784375272815907,$\mathcal{G}_{\mathsf{av}}$
20,20,0.0831113750797402,$\mathcal{G}_{\mathsf{av}}$
0,0,0.0,$\mathcal{G}^{+5}_{\mathsf{av}}$
1,1,0.0034362232451975,$\mathcal{G}^{+5}_{\mathsf{av}}$
2,2,0.0134879807847625,$\mathcal{G}^{+5}_{\mathsf{av}}$
3,3,0.0187407589934525,$\mathcal{G}^{+5}_{\mathsf{av}}$
4,4,0.0325434574930202,$\mathcal{G}^{+5}_{\mathsf{av}}$
5,5,0.041745256492732,$\mathcal{G}^{+5}_{\mathsf{av}}$
6,6,0.0483179700639547,$\mathcal{G}^{+5}_{\mathsf{av}}$
7,7,0.0532475052423717,$\mathcal{G}^{+5}_{\mathsf{av}}$
8,8,0.0570815881589183,$\mathcal{G}^{+5}_{\mathsf{av}}$
9,9,0.0601488544921555,$\mathcal{G}^{+5}_{\mathsf{av}}$
10,10,0.0626584360375315,$\mathcal{G}^{+5}_{\mathsf{av}}$
11,11,0.0647497539920115,$\mathcal{G}^{+5}_{\mathsf{av}}$
12,12,0.0665193307227253,$\mathcal{G}^{+5}_{\mathsf{av}}$
13,13,0.0680361107776228,$\mathcal{G}^{+5}_{\mathsf{av}}$
14,14,0.0693506534918673,$\mathcal{G}^{+5}_{\mathsf{av}}$
15,15,0.0705008783668313,$\mathcal{G}^{+5}_{\mathsf{av}}$
16,16,0.0715157826682701,$\mathcal{G}^{+5}_{\mathsf{av}}$
17,17,0.0724179198251046,$\mathcal{G}^{+5}_{\mathsf{av}}$
18,18,0.0732250951759565,$\mathcal{G}^{+5}_{\mathsf{av}}$
19,19,0.0739515529917233,$\mathcal{G}^{+5}_{\mathsf{av}}$
20,20,0.0746088243488455,$\mathcal{G}^{+5}_{\mathsf{av}}$
0,0,0.0,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
1,1,0.0018349042311762,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
2,2,0.003835417519502,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
3,3,0.0061045801637547,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
4,4,0.0082069475608183,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
5,5,0.0101244584928338,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
6,6,0.0118747618404292,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
7,7,0.0145922332767532,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
8,8,0.0177765950086639,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
9,9,0.020760254601465,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
10,10,0.0235838704018979,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
11,11,0.0261480972665065,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
12,12,0.0294359369734155,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
13,13,0.032993637498419,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
14,14,0.0364418550517772,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
15,15,0.0396270456891701,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
16,16,0.0426063122216188,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
17,17,0.045508576896369,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
18,18,0.0484403496045649,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
19,19,0.0517636598264943,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
20,20,0.0550931925070984,$\mathcal{G}_{\mathsf{pr}}^{-1}$ α=0.5
0,0,0.0,$\mathcal{G}_{\mathsf{b}}$
1,1,0.000453798877815,$\mathcal{G}_{\mathsf{b}}$
2,2,0.0006748417249607,$\mathcal{G}_{\mathsf{b}}$
3,3,0.0007946935462855,$\mathcal{G}_{\mathsf{b}}$
4,4,0.0017893384375929,$\mathcal{G}_{\mathsf{b}}$
5,5,0.0031030644497514,$\mathcal{G}_{\mathsf{b}}$
6,6,0.0047665293156302,$\mathcal{G}_{\mathsf{b}}$
7,7,0.0068154991949002,$\mathcal{G}_{\mathsf{b}}$
8,8,0.0091727475999318,$\mathcal{G}_{\mathsf{b}}$
9,9,0.0120216492189826,$\mathcal{G}_{\mathsf{b}}$
10,10,0.0143214351474354,$\mathcal{G}_{\mathsf{b}}$
11,11,0.0162682074171219,$\mathcal{G}_{\mathsf{b}}$
12,12,0.0183144316354131,$\mathcal{G}_{\mathsf{b}}$
13,13,0.0201571740111101,$\mathcal{G}_{\mathsf{b}}$
14,14,0.022157593234238,$\mathcal{G}_{\mathsf{b}}$
15,15,0.0240751588685703,$\mathcal{G}_{\mathsf{b}}$
16,16,0.0257872656598893,$\mathcal{G}_{\mathsf{b}}$
17,17,0.0273508556796172,$\mathcal{G}_{\mathsf{b}}$
18,18,0.0288162281407593,$\mathcal{G}_{\mathsf{b}}$
19,19,0.0308512989122644,$\mathcal{G}_{\mathsf{b}}$
20,20,0.0326317610715972,$\mathcal{G}_{\mathsf{b}}$
0,0,0.0,$\mathcal{G}_{\mathsf{sq}}$
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{sq}}$
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{sq}}$
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{sq}}$
4,4,0.0542722963346815,$\mathcal{G}_{\mathsf{sq}}$
5,5,0.0618047636337444,$\mathcal{G}_{\mathsf{sq}}$
6,6,0.0687060564901371,$\mathcal{G}_{\mathsf{sq}}$
7,7,0.0746646562743642,$\mathcal{G}_{\mathsf{sq}}$
8,8,0.0808450644296448,$\mathcal{G}_{\mathsf{sq}}$
9,9,0.0861729302397092,$\mathcal{G}_{\mathsf{sq}}$
10,10,0.091246071864829,$\mathcal{G}_{\mathsf{sq}}$
11,11,0.0964926804765363,$\mathcal{G}_{\mathsf{sq}}$
12,12,0.1017267369160922,$\mathcal{G}_{\mathsf{sq}}$
13,13,0.1066677268632093,$\mathcal{G}_{\mathsf{sq}}$
14,14,0.1112303739820143,$\mathcal{G}_{\mathsf{sq}}$
15,15,0.1154934979887068,$\mathcal{G}_{\mathsf{sq}}$
16,16,0.1193745108624595,$\mathcal{G}_{\mathsf{sq}}$
17,17,0.1231015301487458,$\mathcal{G}_{\mathsf{sq}}$
18,18,0.1266391047445091,$\mathcal{G}_{\mathsf{sq}}$
19,19,0.1301254537538389,$\mathcal{G}_{\mathsf{sq}}$
20,20,0.1334164205475532,$\mathcal{G}_{\mathsf{sq}}$
0,0,0.0,$\mathcal{G}_{\mathsf{h}}$
1,1,0.0263041619629682,$\mathcal{G}_{\mathsf{h}}$
2,2,0.0353747485358344,$\mathcal{G}_{\mathsf{h}}$
3,3,0.0466569967670598,$\mathcal{G}_{\mathsf{h}}$
4,4,0.0542722963346815,$\mathcal{G}_{\mathsf{h}}$
5,5,0.0618047636337444,$\mathcal{G}_{\mathsf{h}}$
